
1,0
2,0
3,0
4,0.0036200000000000004
5,0.01091
6,0.02289
7,0.036570000000000005
8,0.052559999999999996
9,0.07124000000000001
10,0.08776
11,0.10656000000000002
12,0.12601
13,0.14093000000000003
14,0.1593
15,0.17591
16,0.19178
17,0.20838
18,0.22363
19,0.23811
20,0.2524
21,0.26669
22,0.28009
23,0.29327000000000003
24,0.30615000000000003
25,0.3194
26,0.33004
27,0.33840000000000003
28,0.34950000000000003
29,0.35966
30,0.37212
31,0.38106999999999996
32,0.38858000000000004
33,0.40012
34,0.40842
35,0.41900999999999994
36,0.42636
37,0.43292
38,0.44222
39,0.44919000000000003
40,0.45779
41,0.4638799999999999
42,0.4716099999999999
43,0.47912
44,0.48488999999999993
45,0.48968
46,0.49732000000000004
47,0.50313
48,0.5119499999999999
49,0.5164700000000001
50,0.5214099999999999
51,0.52543
52,0.53189
53,0.5365
54,0.54193
55,0.54692
56,0.5531999999999999
57,0.55609
58,0.5607099999999999
59,0.5650699999999999
60,0.57107
61,0.57512
62,0.58087
63,0.5827899999999999
64,0.58589
65,0.59227
66,0.5951000000000001
67,0.5991
68,0.60276
69,0.60726
70,0.6090899999999999
71,0.6148499999999999
72,0.6193000000000001
73,0.62146
74,0.6250000000000001
75,0.62706
76,0.6308400000000001
77,0.63338
78,0.63767
79,0.64083
80,0.64347
81,0.6457900000000001
82,0.64715
83,0.65188
84,0.6556000000000001
85,0.65601
86,0.6595799999999999
87,0.66198
88,0.66447
89,0.66817
90,0.6697300000000002
91,0.6731400000000002
92,0.6745800000000001
93,0.6759000000000001
94,0.67899
95,0.6810099999999999
96,0.68394
97,0.68577
98,0.6900099999999999
99,0.68975
100,0.6946
101,0.6958399999999999
102,0.6983799999999999
103,0.69886
104,0.70149
105,0.7044399999999998
106,0.70451
107,0.7082200000000001
108,0.7100500000000001
109,0.71092
110,0.7131200000000001
111,0.7139199999999999
112,0.71546
113,0.7183999999999999
114,0.7200599999999999
115,0.72177
116,0.7226200000000002
117,0.72552
118,0.7255
119,0.72669
120,0.7290799999999998
121,0.7314300000000001
122,0.7337
123,0.7333
124,0.7350000000000001
125,0.73722
126,0.73932
127,0.74106
128,0.7424199999999999
129,0.7438400000000001
130,0.74642
