1,0
2,0
3,0
4,0
5,0
6,0
7,0.00002
8,0.00023
9,0.0006400000000000002
10,0.00142
11,0.0033099999999999996
12,0.0059299999999999995
13,0.01048
14,0.01776
15,0.030420000000000003
16,0.04604
17,0.06731000000000001
18,0.08845
19,0.11454
20,0.14097999999999997
21,0.16300000000000003
22,0.18785
23,0.21201999999999996
24,0.23449
25,0.25633
26,0.27597
27,0.296
28,0.31292
29,0.33172
30,0.34787999999999997
31,0.36258
32,0.37808
33,0.39231000000000005
34,0.40447999999999995
35,0.41849
36,0.42908
37,0.4405500000000001
38,0.45132000000000005
39,0.46024000000000004
40,0.47193000000000007
41,0.48302000000000006
42,0.49138000000000004
43,0.5000800000000001
44,0.51135
45,0.51913
46,0.52619
47,0.5322799999999999
48,0.54007
49,0.54749
50,0.55469
51,0.56166
52,0.5666300000000001
53,0.57379
54,0.57973
55,0.5848099999999998
56,0.59155
57,0.5945500000000001
58,0.6016
59,0.60592
60,0.61209
61,0.61714
62,0.6217900000000001
63,0.62606
64,0.6297699999999999
65,0.63399
66,0.63822
67,0.6426299999999999
68,0.6464999999999999
69,0.65096
70,0.65574
71,0.6578499999999999
72,0.6615300000000001
73,0.66502
74,0.66764
75,0.6714200000000001
76,0.67536
77,0.67877
78,0.67989
79,0.6833899999999999
80,0.68751
81,0.68945
82,0.69322
83,0.6949800000000002
84,0.69894
85,0.70193
86,0.7052299999999999
87,0.7064600000000001
88,0.7096199999999999
89,0.7120900000000001
90,0.71405
91,0.71661
92,0.71743
93,0.72095
94,0.72274
95,0.7240699999999999
96,0.72687
97,0.7292200000000001
98,0.7329500000000001
99,0.7340499999999999
100,0.73547
101,0.73737
102,0.74039
103,0.7410699999999999
104,0.7443700000000001
105,0.74582
106,0.7469699999999999
107,0.7494099999999999
108,0.74967
109,0.75328
110,0.75529
111,0.7563799999999999
112,0.7573799999999999
113,0.75903
114,0.7602599999999999
115,0.7629300000000001
116,0.7638499999999999
117,0.7672199999999999
118,0.7661899999999999
119,0.7689900000000001
120,0.76936
121,0.77111
122,0.77286
123,0.7740199999999999
124,0.7763900000000001
125,0.7780799999999999
126,0.77812
127,0.7796000000000001
128,0.77987
129,0.7821500000000001
130,0.78354
131,0.78368
