1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0.00019
9,0.0006199999999999999
10,0.0014799999999999998
11,0.00341
12,0.006280000000000001
13,0.01091
14,0.01847
15,0.029109999999999997
16,0.04582000000000001
17,0.06528
18,0.09018
19,0.11399
20,0.13977
21,0.16354
22,0.18748
23,0.21252000000000004
24,0.23605
25,0.25623999999999997
26,0.27625
27,0.2959
28,0.31412
29,0.33262
30,0.34513000000000005
31,0.36245
32,0.37790999999999997
33,0.39122
34,0.40428
35,0.41654
36,0.42959
37,0.4396999999999999
38,0.45226000000000005
39,0.46340000000000003
40,0.47043
41,0.48113
42,0.49278000000000005
43,0.5015799999999999
44,0.50909
45,0.5181199999999999
46,0.5266
47,0.5345700000000001
48,0.5413199999999999
49,0.54849
50,0.5530799999999999
51,0.56036
52,0.5677300000000001
53,0.5723100000000001
54,0.58003
55,0.58657
56,0.5915899999999998
57,0.5954699999999999
58,0.60166
59,0.60522
60,0.61032
61,0.61682
62,0.62257
63,0.6255900000000001
64,0.63121
65,0.63364
66,0.63863
67,0.64131
68,0.6478700000000001
69,0.6499999999999999
70,0.6550900000000001
71,0.65778
72,0.6618200000000001
73,0.6644899999999999
74,0.66899
75,0.6705500000000001
76,0.6745
77,0.6775800000000001
78,0.6816599999999999
79,0.6824899999999998
80,0.6869099999999999
81,0.6916599999999999
82,0.69403
83,0.69737
84,0.6990800000000001
85,0.70176
86,0.70485
87,0.7082299999999999
88,0.70867
89,0.71139
90,0.71307
91,0.71661
92,0.7179699999999999
93,0.72016
94,0.72357
95,0.7245600000000001
96,0.72794
97,0.73069
98,0.73207
99,0.7343299999999999
100,0.7361599999999999
101,0.73751
102,0.73987
103,0.7413900000000001
104,0.74251
105,0.7455700000000001
106,0.74655
107,0.7495499999999999
108,0.7504599999999999
109,0.7530300000000001
110,0.75484
111,0.7550600000000001
112,0.75771
113,0.75953
114,0.75965
115,0.76143
116,0.76447
117,0.76405
118,0.7671800000000001
119,0.76847
120,0.7697700000000001
121,0.7720299999999999
122,0.7731800000000001
123,0.77614
124,0.77466
125,0.7771699999999999
126,0.77891
127,0.77981
128,0.78168
129,0.7811600000000001
130,0.7837999999999999
131,0.78487
132,0.7854999999999999
